ken,年次_seireki,gengo,renban,ken_n,死亡数,死亡率
長崎,66,41,65,42,12764,7.8
長崎,67,42,66,42,13034,8
長崎,68,43,67,42,12977,8.1
長崎,69,44,68,42,12634,7.9
長崎,1970,45,69,42,13183,8.4
長崎,71,46,70,42,11815,7.6
長崎,72,47,71,42,12019,7.8
長崎,73,48,72,42,12040,7.8
長崎,74,49,73,42,12212,7.9
長崎,75,50,74,42,11897,7.6
長崎,76,51,75,42,11967,7.6
長崎,77,52,76,42,11798,7.5
長崎,78,53,77,42,11597,7.3
長崎,79,54,78,42,11630,7.3
長崎,1980,55,79,42,11886,7.5
長崎,81,56,80,42,12012,7.5
長崎,82,57,81,42,11895,7.5
長崎,83,58,82,42,11738,7.4
長崎,84,59,83,42,11702,7.4
長崎,85,60,84,42,11918,7.5
長崎,86,61,85,42,11589,7.3
長崎,87,62,86,42,11429,7.2
長崎,88,63,87,42,11848,7.5
長崎,89,平成元年,88,42,12126,7.7
長崎,1990,2,89,42,12475,8
長崎,91,3,90,42,12606,8.1
長崎,92,4,91,42,12698,8.2
長崎,93,5,92,42,13211,8.6
長崎,94,6,93,42,12672,8.2
長崎,95,7,94,42,13605,8.8
長崎,96,8,95,42,12938,8.4
長崎,97,9,96,42,12983,8.5
長崎,98,10,97,42,13343,8.7
熊本,1899,明治32年,1,43,21079,18.5
熊本,1900,33,2,43,21847,19
熊本,1,34,3,43,20721,17.9
熊本,2,35,4,43,22396,19.3
熊本,3,36,5,43,22132,18.9
熊本,4,37,6,43,21946,18.6
熊本,5,38,7,43,22395,18.9
熊本,6,39,8,43,22695,19.1
熊本,7,40,9,43,22941,19.2
熊本,8,41,10,43,22882,19
熊本,9,42,11,43,24078,19.9
熊本,1910,43,12,43,24102,19.8
熊本,11,44,13,43,23614,18.9
熊本,12,大正元年,14,43,23538,18.6
熊本,13,2,15,43,24274,19
熊本,14,3,16,43,25770,19.9
熊本,15,4,17,43,24030,18.3
熊本,16,5,18,43,24764,18.7
熊本,17,6,19,43,24769,18.5
熊本,18,7,20,43,32209,25.2
熊本,19,8,21,43,24809,19.4
熊本,1920,9,22,43,28683,23.26
熊本,21,10,23,43,28300,22.81
熊本,22,11,24,43,26867,21.52
熊本,23,12,25,43,25344,20.19
熊本,24,13,26,43,26178,20.75
熊本,25,14,27,43,24363,18.8
熊本,26,昭和元年,28,43,25692,19.62
熊本,27,2,29,43,24931,18.85
熊本,28,3,30,43,25849,19.35
熊本,29,4,31,43,26431,19.59
熊本,1930,5,32,43,25340,18.72
熊本,31,6,33,43,26809,19.64
熊本,32,7,34,43,24174,17.56
熊本,33,8,35,43,24288,17.49
熊本,34,9,36,43,25235,18.03
熊本,35,10,37,43,23738,17.11
熊本,36,11,38,43,25149,18.04
熊本,37,12,39,43,24921,17.79
熊本,38,13,40,43,25542,18.15
熊本,39,14,41,43,24600,17.42
熊本,1940,15,42,43,23045,16.84
熊本,41,16,43,43,23102,16.91
熊本,42,17,44,43,23696,17.34
熊本,43,18,45,43,24039,.
熊本,47,22,46,43,26498,15
熊本,48,23,47,43,21165,11.9
熊本,49,24,48,43,21320,11.8
熊本,1950,25,49,43,20963,11.5
熊本,51,26,50,43,20093,11
熊本,52,27,51,43,18500,10.1
熊本,53,28,52,43,18383,9.6
熊本,54,29,53,43,16908,9
熊本,55,30,54,43,15721,8.3
熊本,56,31,55,43,16833,8.8
熊本,57,32,56,43,17313,9.1
熊本,58,33,57,43,15062,7.9
熊本,59,34,58,43,14969,7.8
熊本,1960,35,59,43,16023,8.6
熊本,61,36,60,43,15212,8.3
熊本,62,37,61,43,15614,8.6
熊本,63,38,62,43,15245,8.5
熊本,64,39,63,43,14608,8.2
熊本,65,40,64,43,15280,8.6
熊本,66,41,65,43,14503,8.2
熊本,67,42,66,43,14236,8.1
熊本,68,43,67,43,14888,8.5
熊本,69,44,68,43,14208,8.2
熊本,1970,45,69,43,14902,8.8
熊本,71,46,70,43,13772,8.2
熊本,72,47,71,43,13971,8.3
熊本,73,48,72,43,14380,8.6
熊本,74,49,73,43,13912,8.3
熊本,75,50,74,43,13868,8.1
熊本,76,51,75,43,13732,7.9
熊本,77,52,76,43,13159,7.5
熊本,78,53,77,43,13136,7.5
熊本,79,54,78,43,13142,7.4
熊本,1980,55,79,43,13594,7.6
熊本,81,56,80,43,13411,7.5
熊本,82,57,81,43,13219,7.3
熊本,83,58,82,43,13675,7.5
熊本,84,59,83,43,13382,7.3
熊本,85,60,84,43,13683,7.5
熊本,86,61,85,43,13706,7.5
熊本,87,62,86,43,13480,7.3
熊本,88,63,87,43,14329,7.8
熊本,89,平成元年,88,43,14008,7.6
熊本,1990,2,89,43,14536,7.9
熊本,91,3,90,43,14623,8
熊本,92,4,91,43,14740,8
熊本,93,5,92,43,15475,8.4
熊本,94,6,93,43,14713,8
熊本,95,7,94,43,15389,8.3
熊本,96,8,95,43,14723,7.9
熊本,97,9,96,43,15298,8.2
熊本,98,10,97,43,15495,8.3
大分,1899,明治32年,1,44,16337,19.9
大分,1900,33,2,44,17303,21
大分,1,34,3,44,16010,19.4
大分,2,35,4,44,17469,21
大分,3,36,5,44,16019,19.2
大分,4,37,6,44,16051,19.1
大分,5,38,7,44,16975,20.1
大分,6,39,8,44,16607,19.6
大分,7,40,9,44,17534,20.6
大分,8,41,10,44,17818,20.8
大分,9,42,11,44,18426,21.4
大分,1910,43,12,44,18357,21.2
大分,11,44,13,44,16826,19.1
大分,12,大正元年,14,44,16597,18.6
大分,13,2,15,44,16846,18.7
大分,14,3,16,44,18886,20.8
大分,15,4,17,44,18087,19.7
大分,16,5,18,44,18551,20
大分,17,6,19,44,19576,20.9
大分,18,7,20,44,26999,30.1
大分,19,8,21,44,19351,21.6
大分,1920,9,22,44,22482,26.13
大分,21,10,23,44,21859,25.3
大分,22,11,24,44,20304,23.41
大分,23,12,25,44,19562,22.46
大分,24,13,26,44,20094,22.98
大分,25,14,27,44,18653,20.38
大分,26,昭和元年,28,44,19655,21.21
大分,27,2,29,44,19428,20.71
大分,28,3,30,44,19944,21
大分,29,4,31,44,21583,22.44
大分,1930,5,32,44,19045,20.14
大分,31,6,33,44,20523,21.56
大分,32,7,34,44,20154,21.04
大分,33,8,35,44,19525,20.26
大分,34,9,36,44,19930,20.54
大分,35,10,37,44,18835,19.21
大分,36,11,38,44,20354,20.61
大分,37,12,39,44,20442,20.55
大分,38,13,40,44,20014,19.98
大分,39,14,41,44,19931,19.8
大分,1940,15,42,44,18400,18.91
大分,41,16,43,44,18036,18.53
大分,42,17,44,44,18898,19.39
大分,43,18,45,44,19786,.
大分,47,22,46,44,21120,17.1
大分,48,23,47,44,16697,13.4
大分,49,24,48,44,17022,13.6
大分,1950,25,49,44,15875,12.7
大分,51,26,50,44,14934,11.9
大分,52,27,51,44,13469,10.7
大分,53,28,52,44,13152,10.4
大分,54,29,53,44,12458,9.8
大分,55,30,54,44,11359,8.9
大分,56,31,55,44,12096,9.5
大分,57,32,56,44,12256,9.6
大分,58,33,57,44,11038,8.7
大分,59,34,58,44,10806,8.5
大分,1960,35,59,44,11273,9.1
大分,61,36,60,44,11035,9
大分,62,37,61,44,11078,9.1
大分,63,38,62,44,10378,8.6
大分,64,39,63,44,10268,8.6
大分,65,40,64,44,10587,8.9
大分,66,41,65,44,10212,8.7
大分,67,42,66,44,9832,8.4
大分,68,43,67,44,10184,8.8
大分,69,44,68,44,9718,8.4
大分,1970,45,69,44,10418,9
大分,71,46,70,44,9641,8.3
大分,72,47,71,44,9854,8.5
大分,73,48,72,44,10003,8.6
大分,74,49,73,44,9781,8.4
大分,75,50,74,44,9859,8.3
大分,76,51,75,44,9904,8.3
大分,77,52,76,44,9527,7.9
大分,78,53,77,44,9593,7.9
大分,79,54,78,44,9207,7.5
大分,1980,55,79,44,9744,8
大分,81,56,80,44,9754,7.9
大分,82,57,81,44,9311,7.5
大分,83,58,82,44,9818,7.9
大分,84,59,83,44,9550,7.7
大分,85,60,84,44,9736,7.8
大分,86,61,85,44,9776,7.8
大分,87,62,86,44,9623,7.7
大分,88,63,87,44,9977,8
大分,89,平成元年,88,44,9837,7.9
大分,1990,2,89,44,10224,8.3
大分,91,3,90,44,10237,8.3
大分,92,4,91,44,10429,8.5
大分,93,5,92,44,10484,8.5
大分,94,6,93,44,10266,8.4
大分,95,7,94,44,10937,8.9
大分,96,8,95,44,10577,8.6
大分,97,9,96,44,10704,8.7
大分,98,10,97,44,10859,8.9
宮崎,1899,明治32年,1,45,9381,20.3
宮崎,1900,33,2,45,9080,19.4
宮崎,1,34,3,45,8530,17.9
宮崎,2,35,4,45,8464,17.5
宮崎,3,36,5,45,9107,18.5
宮崎,4,37,6,45,8946,17.9
宮崎,5,38,7,45,9458,18.7
宮崎,6,39,8,45,9446,18.4
宮崎,7,40,9,45,9651,18.5
宮崎,8,41,10,45,9437,17.9
宮崎,9,42,11,45,10249,19.1
宮崎,1910,43,12,45,9308,17.1
宮崎,11,44,13,45,9820,17.5
宮崎,12,大正元年,14,45,9536,16.6
宮崎,13,2,15,45,9262,15.8
宮崎,14,3,16,45,10785,18
宮崎,15,4,17,45,11051,18.1
宮崎,16,5,18,45,10452,16.8
宮崎,17,6,19,45,11052,17.4
宮崎,18,7,20,45,16633,26.2
宮崎,19,8,21,45,11577,17.9
宮崎,1920,9,22,45,13026,20.01
宮崎,21,10,23,45,12552,18.92
宮崎,22,11,24,45,12702,18.78
宮崎,23,12,25,45,12511,18.17
宮崎,24,13,26,45,12566,17.94
宮崎,25,14,27,45,11926,17.26
宮崎,26,昭和元年,28,45,12244,17.51
宮崎,27,2,29,45,12441,17.58
宮崎,28,3,30,45,12449,17.38
宮崎,29,4,31,45,13837,19.09
宮崎,1930,5,32,45,12882,16.94
宮崎,31,6,33,45,13780,17.8
宮崎,32,7,34,45,13423,17.04
宮崎,33,8,35,45,13460,16.79
宮崎,34,9,36,45,13180,16.16
宮崎,35,10,37,45,13558,16.45
宮崎,36,11,38,45,14114,16.85
宮崎,37,12,39,45,13907,16.34
宮崎,38,13,40,45,14351,16.61
宮崎,39,14,41,45,15352,17.59
宮崎,1940,15,42,45,13008,15.48
宮崎,41,16,43,45,12978,15.33
宮崎,42,17,44,45,13907,16.34
宮崎,43,18,45,45,14216,.
宮崎,47,22,46,45,15376,15
宮崎,48,23,47,45,12180,11.6
宮崎,49,24,48,45,12874,12
宮崎,1950,25,49,45,12570,11.5
宮崎,51,26,50,45,11900,10.9
宮崎,52,27,51,45,10638,9.6
宮崎,53,28,52,45,10664,9.6
宮崎,54,29,53,45,10196,9.1
宮崎,55,30,54,45,9351,8.2
宮崎,56,31,55,45,9331,8.1
宮崎,57,32,56,45,9831,8.6
宮崎,58,33,57,45,8505,7.4
宮崎,59,34,58,45,8702,7.5
宮崎,1960,35,59,45,8772,7.7
宮崎,61,36,60,45,8557,7.6
宮崎,62,37,61,45,8888,7.9
宮崎,63,38,62,45,8382,7.6
宮崎,64,39,63,45,8322,7.6
宮崎,65,40,64,45,8752,8.1
宮崎,66,41,65,45,8083,7.5
宮崎,67,42,66,45,8231,7.6
宮崎,68,43,67,45,8429,7.9
宮崎,69,44,68,45,8128,7.6
宮崎,1970,45,69,45,8676,8.3
宮崎,71,46,70,45,8135,7.8
宮崎,72,47,71,45,7958,7.6
宮崎,73,48,72,45,8355,8
宮崎,74,49,73,45,8088,7.6
宮崎,75,50,74,45,8266,7.6
宮崎,76,51,75,45,8305,7.6
宮崎,77,52,76,45,8104,7.3
宮崎,78,53,77,45,8028,7.1
宮崎,79,54,78,45,7976,7
宮崎,1980,55,79,45,8382,7.3
宮崎,81,56,80,45,8294,7.2
宮崎,82,57,81,45,8285,7.1
宮崎,83,58,82,45,8635,7.4
宮崎,84,59,83,45,8224,7
宮崎,85,60,84,45,8355,7.1
宮崎,86,61,85,45,8351,7.1
宮崎,87,62,86,45,8285,7.1
宮崎,88,63,87,45,8755,7.5
宮崎,89,平成元年,88,45,8572,7.3
宮崎,1990,2,89,45,8867,7.6
宮崎,91,3,90,45,8853,7.6
宮崎,92,4,91,45,9110,7.8
宮崎,93,5,92,45,9252,7.9
宮崎,94,6,93,45,9135,7.8
宮崎,95,7,94,45,9846,8.4
宮崎,96,8,95,45,9320,7.9
宮崎,97,9,96,45,9752,8.3
宮崎,98,10,97,45,9790,8.3
鹿児島,1899,明治32年,1,46,19317,17.5
鹿児島,1900,33,2,46,18136,16.2
鹿児島,1,34,3,46,17750,15.7
鹿児島,2,35,4,46,17465,15.2
鹿児島,3,36,5,46,19441,16.7
鹿児島,4,37,6,46,18768,15.9
鹿児島,5,38,7,46,19743,16.5
鹿児島,6,39,8,46,19875,16.4
鹿児島,7,40,9,46,20697,16.8
鹿児島,8,41,10,46,22618,18.2
鹿児島,9,42,11,46,21075,16.7
鹿児島,1910,43,12,46,20818,16.3
鹿児島,11,44,13,46,22023,16.7
鹿児島,12,大正元年,14,46,21540,16
鹿児島,13,2,15,46,22271,16.3
鹿児島,14,3,16,46,24809,17.8
鹿児島,15,4,17,46,22963,16.2
鹿児島,16,5,18,46,23177,16
鹿児島,17,6,19,46,23566,16
鹿児島,18,7,20,46,30573,21.4
鹿児島,19,8,21,46,25131,17.5
鹿児島,1920,9,22,46,28191,19.91
鹿児島,21,10,23,46,27738,19.31
鹿児島,22,11,24,46,27641,18.95
鹿児島,23,12,25,46,26956,18.23
鹿児島,24,13,26,46,27083,18.1
鹿児島,25,14,27,46,26445,17.96
鹿児島,26,昭和元年,28,46,26822,18.07
鹿児島,27,2,29,46,25689,17.17
鹿児島,28,3,30,46,26505,17.58
鹿児島,29,4,31,46,27183,17.88
鹿児島,1930,5,32,46,27490,17.66
鹿児島,31,6,33,46,27804,17.67
鹿児島,32,7,34,46,26144,16.44
鹿児島,33,8,35,46,25911,16.13
鹿児島,34,9,36,46,27799,17.12
鹿児島,35,10,37,46,26654,16.75
鹿児島,36,11,38,46,27975,17.5
鹿児島,37,12,39,46,27270,16.98
鹿児島,38,13,40,46,28874,17.9
鹿児島,39,14,41,46,28837,17.83
鹿児島,1940,15,42,46,28144,17.71
鹿児島,41,16,43,46,26307,16.54
鹿児島,42,17,44,46,29830,18.78
鹿児島,43,18,45,46,28144,.
鹿児島,47,22,46,46,26721,15.3
鹿児島,48,23,47,46,21622,12.2
鹿児島,49,24,48,46,21294,11.9
鹿児島,1950,25,49,46,21223,11.8
鹿児島,51,26,50,46,19699,11
鹿児島,52,27,51,46,17039,9.5
鹿児島,53,28,52,46,17507,9.7
鹿児島,54,29,53,46,18330,9.1
鹿児島,55,30,54,46,17335,8.5
鹿児島,56,31,55,46,18175,8.9
鹿児島,57,32,56,46,17908,8.8
鹿児島,58,33,57,46,16549,8.2
鹿児島,59,34,58,46,16498,8.2
鹿児島,1960,35,59,46,16876,8.6
鹿児島,61,36,60,46,16241,8.4
鹿児島,62,37,61,46,16525,8.7
鹿児島,63,38,62,46,15595,8.3
鹿児島,64,39,63,46,15340,8.2
鹿児島,65,40,64,46,16237,8.8
鹿児島,66,41,65,46,15514,8.4
鹿児島,67,42,66,46,15535,8.5
鹿児島,68,43,67,46,16119,9
鹿児島,69,44,68,46,15833,8.9
鹿児島,1970,45,69,46,16293,9.4
鹿児島,71,46,70,46,15436,9
鹿児島,72,47,71,46,15074,8.9
鹿児島,73,48,72,46,15559,9.2
鹿児島,74,49,73,46,15266,9
鹿児島,75,50,74,46,15404,8.9
鹿児島,76,51,75,46,15680,9
鹿児島,77,52,76,46,15161,8.7
鹿児島,78,53,77,46,14852,8.5
鹿児島,79,54,78,46,14992,8.5
鹿児島,1980,55,79,46,15497,8.7
鹿児島,81,56,80,46,15179,8.5
鹿児島,82,57,81,46,14771,8.2
鹿児島,83,58,82,46,15557,8.6
鹿児島,84,59,83,46,15190,8.4
鹿児島,85,60,84,46,15519,8.5
鹿児島,86,61,85,46,15136,8.3
鹿児島,87,62,86,46,14838,8.2
鹿児島,88,63,87,46,15928,8.8
鹿児島,89,平成元年,88,46,15213,8.4
鹿児島,1990,2,89,46,15850,8.8
鹿児島,91,3,90,46,15805,8.8
鹿児島,92,4,91,46,15970,9
鹿児島,93,5,92,46,16279,9.1
鹿児島,94,6,93,46,15986,9
鹿児島,95,7,94,46,17272,9.6
鹿児島,96,8,95,46,16531,9.2
鹿児島,97,9,96,46,16453,9.2
鹿児島,98,10,97,46,16709,9.3
沖縄,1899,明治32年,1,47,9045,19.7
沖縄,1900,33,2,47,8683,18.8
沖縄,1,34,3,47,9968,21.5
沖縄,2,35,4,47,8852,18.9
沖縄,3,36,5,47,7277,15.4
沖縄,4,37,6,47,7882,16.6
沖縄,5,38,7,47,7596,15.8
沖縄,6,39,8,47,8244,17
沖縄,7,40,9,47,7488,15.3
沖縄,8,41,10,47,7634,15.4
沖縄,9,42,11,47,7639,15.2
沖縄,1910,43,12,47,8880,17.5
沖縄,11,44,13,47,7514,14.5
沖縄,12,大正元年,14,47,7808,14.9
沖縄,13,2,15,47,9317,17.5
沖縄,14,3,16,47,10786,20
沖縄,15,4,17,47,9519,17.4
沖縄,16,5,18,47,8117,14.7
沖縄,17,6,19,47,8987,16
沖縄,18,7,20,47,11674,20.4
沖縄,19,8,21,47,10115,17.2
沖縄,1920,9,22,47,12725,22.26
沖縄,21,10,23,47,9351,16.11
沖縄,22,11,24,47,8821,14.98
沖縄,23,12,25,47,8837,14.8
沖縄,24,13,26,47,9603,15.87
沖縄,25,14,27,47,10770,19.31
沖縄,26,昭和元年,28,47,9571,17.25
沖縄,27,2,29,47,9476,17.17
沖縄,28,3,30,47,9141,16.66
沖縄,29,4,31,47,10187,18.66
沖縄,1930,5,32,47,9363,16.21
沖縄,31,6,33,47,9737,16.75
沖縄,32,7,34,47,9177,15.68
沖縄,33,8,35,47,9441,16.02
沖縄,34,9,36,47,9282,15.64
沖縄,35,10,37,47,9565,16.14
沖縄,36,11,38,47,10255,17.22
沖縄,37,12,39,47,9499,15.87
沖縄,38,13,40,47,9712,16.14
沖縄,39,14,41,47,10246,16.97
沖縄,1940,15,42,47,10078,17.54
沖縄,41,16,43,47,9131,15.99
沖縄,42,17,44,47,8785,15.4
沖縄,43,18,45,47,9009,.
沖縄,47,22,46,47,.,.
沖縄,48,23,47,47,.,.
沖縄,49,24,48,47,.,.
沖縄,1950,25,49,47,.,.
沖縄,51,26,50,47,.,.
沖縄,52,27,51,47,.,.
沖縄,53,28,52,47,.,.
沖縄,54,29,53,47,.,.
沖縄,55,30,54,47,.,.
沖縄,56,31,55,47,.,.
沖縄,57,32,56,47,.,.
沖縄,58,33,57,47,.,.
沖縄,59,34,58,47,.,.
沖縄,1960,35,59,47,.,.
沖縄,61,36,60,47,.,.
沖縄,62,37,61,47,.,.
沖縄,63,38,62,47,.,.
沖縄,64,39,63,47,.,.
沖縄,65,40,64,47,.,.
沖縄,66,41,65,47,.,.
沖縄,67,42,66,47,.,.
沖縄,68,43,67,47,.,.
沖縄,69,44,68,47,.,.
沖縄,1970,45,69,47,.,.
沖縄,71,46,70,47,.,.
沖縄,72,47,71,47,.,.
沖縄,73,48,72,47,5523,5.6
沖縄,74,49,73,47,5424,5.4
沖縄,75,50,74,47,5667,5.5
沖縄,76,51,75,47,5336,5.1
沖縄,77,52,76,47,5276,4.9
沖縄,78,53,77,47,5153,4.8
沖縄,79,54,78,47,5066,4.7
沖縄,1980,55,79,47,5348,4.9
沖縄,81,56,80,47,5330,4.8
沖縄,82,57,81,47,5247,4.7
沖縄,83,58,82,47,5541,4.9
沖縄,84,59,83,47,5349,4.6
沖縄,85,60,84,47,5283,4.5
沖縄,86,61,85,47,5635,4.7
沖縄,87,62,86,47,5580,4.7
沖縄,88,63,87,47,5772,4.8
沖縄,89,平成元年,88,47,5818,4.8
沖縄,1990,2,89,47,6469,5.3
沖縄,91,3,90,47,6263,5.1
沖縄,92,4,91,47,6665,5.4
沖縄,93,5,92,47,7023,5.7
沖縄,94,6,93,47,6830,5.4
沖縄,95,7,94,47,7283,5.8
沖縄,96,8,95,47,7038,5.5
沖縄,97,9,96,47,7381,5.7
沖縄,98,10,97,47,7643,5.9
